@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 92\nSize of the tree: 183\n','Number of leaves: 101\nSize of the tree: 201\n','Number of leaves: 87\nSize of the tree: 173\n','Number of leaves: 88\nSize of the tree: 175\n','Number of leaves: 97\nSize of the tree: 193\n','Number of leaves: 95\nSize of the tree: 189\n','Number of leaves: 93\nSize of the tree: 185\n','Number of leaves: 83\nSize of the tree: 165\n','Number of leaves: 100\nSize of the tree: 199\n','Number of leaves: 99\nSize of the tree: 197\n','Number of leaves: 96\nSize of the tree: 191\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 86\nSize of the tree: 171\n','Number of leaves: 91\nSize of the tree: 181\n','Number of leaves: 105\nSize of the tree: 209\n','Number of leaves: 103\nSize of the tree: 205\n','Number of leaves: 98\nSize of the tree: 195\n','Number of leaves: 82\nSize of the tree: 163\n','Number of leaves: 85\nSize of the tree: 169\n','Number of leaves: 89\nSize of the tree: 177\n','Number of leaves: 107\nSize of the tree: 213\n','Number of leaves: 102\nSize of the tree: 203\n','Number of leaves: 94\nSize of the tree: 187\n','Number of leaves: 106\nSize of the tree: 211\n'}
@attribute measureNumRules numeric
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureOutOfBagError numeric

@data

train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190402.07,1800,200,176,24,0,88,12,0,0.84,0.07069,0.241277,18.850719,55.72053,400,18293.599441,-17893.599441,2,91.467997,-89.467997,335.819555,1.679098,83.954889,0.88,44,0.013333,2,0.986667,148,0.12,6,0.956522,0.88,0.916667,0.891751,0.929067,0.893327,0.88,0.04,0.96,0.12,0.885884,0.88,0.881382,0.842621,0.9256,0.813643,0.881382,0.88,0.019,0,0.015625,0,15.625,0,45114,357588,42388,90,28.5,'Number of leaves: 92\nSize of the tree: 183\n',92,183,92,?
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190402.07,1800,200,172,28,0,86,14,0,0.813333,0.075725,0.256533,20.19343,59.243654,400,15104.109886,-14704.109886,2,75.520549,-73.520549,328.934091,1.64467,82.233523,0.92,46,0.033333,5,0.966667,145,0.08,4,0.901961,0.92,0.910891,0.880872,0.977467,0.879955,0.86,0.046667,0.953333,0.14,0.859572,0.86,0.859743,0.813143,0.930783,0.815948,0.859743,0.86,0.019,0,0.015625,0,15.625,0,45114,357588,42388,89.5,27.75,'Number of leaves: 92\nSize of the tree: 183\n',92,183,92,?
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190402.07,1800,200,169,31,0,84.5,15.5,0,0.793333,0.081335,0.270844,21.689281,62.548807,400,17262.439023,-16862.439023,2,86.312195,-84.312195,322.861139,1.614306,80.715285,0.9,45,0.033333,5,0.966667,145,0.1,5,0.9,0.9,0.9,0.866667,0.971667,0.8964,0.845,0.051667,0.948333,0.155,0.846534,0.845,0.845264,0.794018,0.921317,0.800054,0.845264,0.845,0.019,0,0.03125,0,31.25,0,47334,357588,42388,89,27.5,'Number of leaves: 97\nSize of the tree: 193\n',97,193,97,?
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190402.07,1800,200,165,35,0,82.5,17.5,0,0.766667,0.092112,0.288144,24.563204,66.543935,400,26890.682189,-26490.682189,2,134.453411,-132.453411,312.994661,1.564973,78.248665,0.88,44,0.02,3,0.98,147,0.12,6,0.93617,0.88,0.907216,0.878283,0.962067,0.874323,0.825,0.058333,0.941667,0.175,0.829422,0.825,0.826205,0.768645,0.8927,0.7412,0.826205,0.825,0.019,0,0.015625,0,15.625,0,48222,357588,42388,85.5,27.75,'Number of leaves: 99\nSize of the tree: 197\n',99,197,99,?
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190402.07,1800,200,165,35,0,82.5,17.5,0,0.766667,0.090243,0.286947,24.064713,66.267456,400,17274.653204,-16874.653204,2,86.373266,-84.373266,313.861969,1.56931,78.465492,0.8,40,0.026667,4,0.973333,146,0.2,10,0.909091,0.8,0.851064,0.808367,0.9172,0.813644,0.825,0.058333,0.941667,0.175,0.829877,0.825,0.826016,0.768818,0.926983,0.807692,0.826016,0.825,0.019,0,0.015625,0,15.625,0,47778,357588,42388,86.5,27.5,'Number of leaves: 98\nSize of the tree: 195\n',98,195,98,?
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190402.07,1800,200,177,23,0,88.5,11.5,0,0.846667,0.061331,0.21973,16.355012,50.744463,400,7580.955153,-7180.955153,2,37.904776,-35.904776,342.417721,1.712089,85.60443,0.9,45,0.013333,2,0.986667,148,0.1,5,0.957447,0.9,0.927835,0.905517,0.960533,0.902842,0.885,0.038333,0.961667,0.115,0.891386,0.885,0.886367,0.849544,0.958133,0.895579,0.886367,0.885,0.019,0,0.03125,0,31.25,0,46890,357588,42388,93.5,28.25,'Number of leaves: 96\nSize of the tree: 191\n',96,191,96,?
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190402.07,1800,200,172,28,0,86,14,0,0.813333,0.080057,0.261729,21.348471,60.443609,400,18319.632938,-17919.632938,2,91.598165,-89.598165,326.197722,1.630989,81.54943,0.94,47,0.033333,5,0.966667,145,0.06,3,0.903846,0.94,0.921569,0.895047,0.952267,0.840073,0.86,0.046667,0.953333,0.14,0.863789,0.86,0.860352,0.815019,0.912267,0.772335,0.860352,0.86,0.02,0,0.015625,0,15.625,0,46446,357588,42388,88,28.875,'Number of leaves: 95\nSize of the tree: 189\n',95,189,95,?
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190402.07,1800,200,170,30,0,85,15,0,0.8,0.082757,0.268745,22.068472,62.063928,400,18325.035656,-17925.035656,2,91.625178,-89.625178,322.958032,1.61479,80.739508,0.92,46,0.006667,1,0.993333,149,0.08,4,0.978723,0.92,0.948454,0.93275,0.961,0.91836,0.85,0.05,0.95,0.15,0.852788,0.85,0.850946,0.801238,0.915183,0.783976,0.850946,0.85,0.018,0.001,0.015625,0,15.625,0,42450,357588,42388,89.5,30.25,'Number of leaves: 86\nSize of the tree: 171\n',86,171,86,?
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190402.07,1800,200,164,36,0,82,18,0,0.76,0.094968,0.291205,25.324804,67.250998,400,23688.537135,-23288.537135,2,118.442686,-116.442686,310.141251,1.550706,77.535313,0.88,44,0.033333,5,0.966667,145,0.12,6,0.897959,0.88,0.888889,0.852426,0.923133,0.835352,0.82,0.06,0.94,0.18,0.821332,0.82,0.820437,0.760594,0.9006,0.74772,0.820437,0.82,0.019,0,0.015625,0,15.625,0,47778,357588,42388,87.5,29.75,'Number of leaves: 98\nSize of the tree: 195\n',98,195,98,?
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190402.07,1800,200,162,38,0,81,19,0,0.746667,0.100113,0.299164,26.696737,69.088926,400,25837.808616,-25437.808616,2,129.189043,-127.189043,305.102605,1.525513,76.275651,0.84,42,0.026667,4,0.973333,146,0.16,8,0.913043,0.84,0.875,0.836874,0.942733,0.852537,0.81,0.063333,0.936667,0.19,0.812646,0.81,0.809253,0.747838,0.8976,0.758213,0.809253,0.81,0.019,0.001,0.015625,0,15.625,0,46890,357588,42388,84.5,28.625,'Number of leaves: 96\nSize of the tree: 191\n',96,191,96,?
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190402.07,1800,200,170,30,0,85,15,0,0.8,0.084995,0.266763,22.665395,61.606339,400,15114.924137,-14714.924137,2,75.574621,-73.574621,321.54444,1.607722,80.38611,0.92,46,0.013333,2,0.986667,148,0.08,4,0.958333,0.92,0.938776,0.919255,0.956867,0.908153,0.85,0.05,0.95,0.15,0.852616,0.85,0.850812,0.801167,0.921167,0.787459,0.850812,0.85,0.019,0,0.03125,0,31.25,0,46446,357588,42388,89.5,33.75,'Number of leaves: 95\nSize of the tree: 189\n',95,189,95,?
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190402.07,1800,200,176,24,0,88,12,0,0.84,0.066453,0.231274,17.720785,53.410539,400,10797.737146,-10397.737146,2,53.988686,-51.988686,338.667074,1.693335,84.666768,0.96,48,0.026667,4,0.973333,146,0.04,2,0.923077,0.96,0.941176,0.921372,0.984333,0.957513,0.88,0.04,0.96,0.12,0.880528,0.88,0.879385,0.840222,0.948883,0.868328,0.879385,0.88,0.02,0,0.015625,0,15.625,0,42894,357588,42388,93,28.625,'Number of leaves: 87\nSize of the tree: 173\n',87,173,87,?
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190402.07,1800,200,166,34,0,83,17,0,0.773333,0.091407,0.280563,24.375257,64.793223,400,22603.8041,-22203.8041,2,113.019021,-111.019021,314.115684,1.570578,78.528921,0.84,42,0.02,3,0.98,147,0.16,8,0.933333,0.84,0.884211,0.8503,0.9352,0.851539,0.83,0.056667,0.943333,0.17,0.833962,0.83,0.831165,0.77508,0.908667,0.763979,0.831165,0.83,0.018,0,0.015625,0,15.625,0,44670,357588,42388,88.5,31.75,'Number of leaves: 91\nSize of the tree: 181\n',91,181,91,?
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190402.07,1800,200,166,34,0,83,17,0,0.773333,0.091633,0.28077,24.435469,64.841063,400,20472.855204,-20072.855204,2,102.364276,-100.364276,314.322496,1.571612,78.580624,0.88,44,0.053333,8,0.946667,142,0.12,6,0.846154,0.88,0.862745,0.816072,0.9252,0.80876,0.83,0.056667,0.943333,0.17,0.829329,0.83,0.829457,0.773035,0.907233,0.760121,0.829457,0.83,0.019,0,0.03125,0,31.25,0,42450,357588,42388,86.5,29,'Number of leaves: 86\nSize of the tree: 171\n',86,171,86,?
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,5,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190402.07,1800,200,168,32,0,84,16,0,0.786667,0.086189,0.27656,22.983763,63.868729,400,19401.771837,-19001.771837,2,97.008859,-95.008859,319.056671,1.595283,79.764168,0.9,45,0.053333,8,0.946667,142,0.1,5,0.849057,0.9,0.873786,0.830704,0.947867,0.817882,0.84,0.053333,0.946667,0.16,0.838846,0.84,0.83914,0.786156,0.909167,0.780338,0.83914,0.84,0.019,0,0.015625,0,15.625,0,47334,357588,42388,87.5,28.375,'Number of leaves: 97\nSize of the tree: 193\n',97,193,97,?
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,5,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190402.07,1800,200,177,23,0,88.5,11.5,0,0.846667,0.064931,0.238675,17.315039,55.119568,400,19362.692305,-18962.692305,2,96.813462,-94.813462,339.922651,1.699613,84.980663,1,50,0.033333,5,0.966667,145,0,0,0.909091,1,0.952381,0.937437,0.971133,0.84152,0.885,0.038333,0.961667,0.115,0.886296,0.885,0.884431,0.847247,0.9189,0.793409,0.884431,0.885,0.019,0,0.03125,0,31.25,0,47778,357588,42388,89.5,26.875,'Number of leaves: 98\nSize of the tree: 195\n',98,195,98,?
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,5,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190402.07,1800,200,175,25,0,87.5,12.5,0,0.833333,0.068881,0.239004,18.368134,55.195604,400,14015.554459,-13615.554459,2,70.077772,-68.077772,336.465835,1.682329,84.116459,0.88,44,0.026667,4,0.973333,146,0.12,6,0.916667,0.88,0.897959,0.865181,0.9326,0.861177,0.875,0.041667,0.958333,0.125,0.876173,0.875,0.875195,0.833856,0.9361,0.827073,0.875195,0.875,0.019,0,0.015625,0,15.625,0,45558,357588,42388,90.5,29.125,'Number of leaves: 93\nSize of the tree: 185\n',93,185,93,?
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,5,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190402.07,1800,200,164,36,0,82,18,0,0.76,0.095334,0.285421,25.422282,65.915071,400,20481.166164,-20081.166164,2,102.405831,-100.405831,311.152887,1.555764,77.788222,0.92,46,0.033333,5,0.966667,145,0.08,4,0.901961,0.92,0.910891,0.880872,0.9534,0.851159,0.82,0.06,0.94,0.18,0.820192,0.82,0.819843,0.760082,0.902583,0.75082,0.819843,0.82,0.018,0,0.015625,0,15.625,0,43338,357588,42388,86.5,28.375,'Number of leaves: 88\nSize of the tree: 175\n',88,175,88,?
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190402.07,1800,200,173,27,0,86.5,13.5,0,0.82,0.074978,0.249237,19.994085,57.558722,400,8685.166045,-8285.166045,2,43.42583,-41.42583,330.278731,1.651394,82.569683,0.92,46,0.026667,4,0.973333,146,0.08,4,0.92,0.92,0.92,0.893333,0.9702,0.898644,0.865,0.045,0.955,0.135,0.864572,0.865,0.864743,0.81981,0.9448,0.849,0.864743,0.865,0.02,0,0.03125,0,31.25,0,40674,357588,42388,90,27.25,'Number of leaves: 82\nSize of the tree: 163\n',82,163,82,?
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190402.07,1800,200,163,37,0,81.5,18.5,0,0.753333,0.098727,0.297094,26.327276,68.610896,400,24771.489683,-24371.489683,2,123.857448,-121.857448,306.972314,1.534862,76.743078,0.88,44,0.013333,2,0.986667,148,0.12,6,0.956522,0.88,0.916667,0.891751,0.966,0.90378,0.815,0.061667,0.938333,0.185,0.820174,0.815,0.816864,0.75563,0.88785,0.731843,0.816864,0.815,0.02,0,0.015625,0,15.625,0,42006,357588,42388,84.5,28.375,'Number of leaves: 85\nSize of the tree: 169\n',85,169,85,?
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190402.07,1800,200,170,30,0,85,15,0,0.8,0.081434,0.272924,21.715723,63.029081,400,24744.621712,-24344.621712,2,123.723109,-121.723109,323.698072,1.61849,80.924518,0.92,46,0.033333,5,0.966667,145,0.08,4,0.901961,0.92,0.910891,0.880872,0.9402,0.818173,0.85,0.05,0.95,0.15,0.849066,0.85,0.849116,0.799585,0.896683,0.743776,0.849116,0.85,0.019,0,0.015625,0,15.625,0,48222,357588,42388,85.5,26.625,'Number of leaves: 99\nSize of the tree: 197\n',99,197,99,?
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190402.07,1800,200,169,31,0,84.5,15.5,0,0.793333,0.083515,0.264124,22.270603,60.996738,400,15103.7065,-14703.7065,2,75.518532,-73.518532,321.526299,1.607631,80.381575,0.92,46,0.046667,7,0.953333,143,0.08,4,0.867925,0.92,0.893204,0.856868,0.951467,0.83406,0.845,0.051667,0.948333,0.155,0.846871,0.845,0.843621,0.794126,0.930067,0.814669,0.843621,0.845,0.019,0,0.03125,0,31.25,0,43338,357588,42388,91.5,30.5,'Number of leaves: 88\nSize of the tree: 175\n',88,175,88,?
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190402.07,1800,200,164,36,0,82,18,0,0.76,0.098615,0.297105,26.297449,68.613391,400,30114.065198,-29714.065198,2,150.570326,-148.570326,307.835542,1.539178,76.958885,0.92,46,0.04,6,0.96,144,0.08,4,0.884615,0.92,0.901961,0.868722,0.9384,0.841941,0.82,0.06,0.94,0.18,0.818526,0.82,0.817459,0.759294,0.87715,0.704355,0.817459,0.82,0.018,0.001,0.015625,0,15.625,0,43338,357588,42388,84.5,30.25,'Number of leaves: 88\nSize of the tree: 175\n',88,175,88,?
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,6,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190402.07,1800,200,173,27,0,86.5,13.5,0,0.82,0.071053,0.249775,18.94735,57.68302,400,12959.997231,-12559.997231,2,64.799986,-62.799986,333.03979,1.665199,83.259948,0.9,45,0.033333,5,0.966667,145,0.1,5,0.9,0.9,0.9,0.866667,0.9654,0.91223,0.865,0.045,0.955,0.135,0.865142,0.865,0.864145,0.820055,0.940883,0.844784,0.864145,0.865,0.018,0.001,0.015625,0,15.625,0,45114,357588,42388,90,27.625,'Number of leaves: 92\nSize of the tree: 183\n',92,183,92,?
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,6,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190402.07,1800,200,165,35,0,82.5,17.5,0,0.766667,0.092133,0.287855,24.568713,66.477369,400,23685.695888,-23285.695888,2,118.428479,-116.428479,312.650817,1.563254,78.162704,0.88,44,0.06,9,0.94,141,0.12,6,0.830189,0.88,0.854369,0.80454,0.9386,0.814184,0.825,0.058333,0.941667,0.175,0.826059,0.825,0.824908,0.767133,0.903267,0.754162,0.824908,0.825,0.018,0,0.03125,0,31.25,0,43782,357588,42388,86,28,'Number of leaves: 89\nSize of the tree: 177\n',89,177,89,?
train_nominal-weka.filters.unsupervised.attribute.NumericToNominal-R21-weka.filters.unsupervised.attribute.NumericToNominal-R20-weka.filters.unsupervised.attribute.NumericToNominal-R19-weka.filters.unsupervised.attribute.NumericToNominal-R18-weka.filters.unsupervised.attribute.NumericToNominal-R6-weka.filters.unsupervised.attribute.NumericToNominal-R4-weka.filters.unsupervised.attribute.NumericToNominal-R2,6,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20190402.07,1800,200,179,21,0,89.5,10.5,0,0.86,0.06048,0.225559,16.127889,52.090633,400,15072.296988,-14672.296988,2,75.361485,-73.361485,344.368407,1.721842,86.092102,0.94,47,0.033333,5,0.966667,145,0.06,3,0.903846,0.94,0.921569,0.895047,0.9562,0.88933,0.895,0.035,0.965,0.105,0.897125,0.895,0.894887,0.860947,0.937483,0.835655,0.894887,0.895,0.019,0,0.015625,0,15.625,0,49110,357588,42388,91.5,28.75,'Number of leaves: 101\nSize of the tree: 201\n',101,201,101,?
